year,species,species_name,sample_number,sample_size,sample_weight,extrapolated_weight,extrapolated_number,percent_retained,gear_type,latdd_start,londd_start,nmfs_area,haul_join
2013,350,SHORTSPINE THORNYHEAD,20,608,6.88,196.47,571,100,1,55.32833,-168.00667,517,1.7360002110000001e+019
2016,350,SHORTSPINE THORNYHEAD,1,278,1.48,12.59,9,0,1,54.86389,-166.99028,517,20917003369e9
2011,349,THORNYHEAD ROCKFISH UNIDENT,2,822,0,0,5,90,8,54.2,-166.33333,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,4,822,10.75,17.84,10,90,8,54.2,-166.33333,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,1,548,0,0,4,90,8,54.26667,-166.13333,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,2,548,2.97,13.85,8,90,8,54.26667,-166.13333,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,3,822,6.65,12.92,7,90,8,54.2,-166.35,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,2,548,3.11,12.1,7,90,8,54.28333,-166.1,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,2,822,2.85,8.92,5,90,8,54.33333,-166.26667,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,1,822,0,0,3,90,8,54.13333,-166.58333,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,8,822,13.3,42.79,24,90,8,54.13333,-166.58333,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,8,1096,0,0,18,50,8,54.08333,-166.61667,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,7,1096,12.56,28.23,16,50,8,54.08333,-166.61667,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,6,758,9.65,34.99,20,70,8,54.13333,-166.8,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,3,685,0,0,8,70,8,54.03333,-166.81667,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,9,685,14.85,44.93,25,70,8,54.03333,-166.81667,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,1,758,0,0,3,75,8,54.06667,-166.71667,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,4,758,10.4,18.09,10,75,8,54.06667,-166.71667,519,142650071610001e5
2011,349,THORNYHEAD ROCKFISH UNIDENT,1,822,0,0,3,75,8,54.08333,-166.63333,519,142650071610001e5
2011,350,SHORTSPINE THORNYHEAD,1,822,1.52,4.75,3,75,8,54.08333,-166.63333,519,142650071610001e5
2017,350,SHORTSPINE THORNYHEAD,1,286,0.77,37.5,49,99,1,60.38333,-178.9,524,21836003367e9
2017,350,SHORTSPINE THORNYHEAD,3,241,1.97,105.07,160,99,1,60.50667,-179.175,524,21836003367e9
2017,350,SHORTSPINE THORNYHEAD,1,189,0.82,36.92,45,99,1,60.37,-178.89333,524,21836003367e9
2017,350,SHORTSPINE THORNYHEAD,1,208,0.4,9.41,24,99,1,60.50167,-179.16,524,21836003367e9
2017,350,SHORTSPINE THORNYHEAD,2,228,1.23,29.73,48,99,1,60.36,-178.87,524,21836003367e9
2015,350,SHORTSPINE THORNYHEAD,1,18,1.2,3.6,3,0,6,53.68472,-167.57611,518,20192001445e9
2009,350,SHORTSPINE THORNYHEAD,18,2791,9.19,13.47,26,100,2,55.4,-168.25,517,12709004055e9
2009,350,SHORTSPINE THORNYHEAD,1,36114,0.32,1.04,3,100,2,56.35,-169.75,517,12709004055e9
2009,350,SHORTSPINE THORNYHEAD,1,31819,0.84,3.13,4,100,2,56.03333,-168.78333,517,12709004055e9
2009,350,SHORTSPINE THORNYHEAD,4,28564,10.03,29.01,12,100,2,55.93333,-168.91667,517,12709004055e9
2009,350,SHORTSPINE THORNYHEAD,3,23431,2.3,7.14,9,100,2,55.93333,-168.85,517,12709004055e9
2013,350,SHORTSPINE THORNYHEAD,7,271,1.26,51.45,286,100,1,55.40167,-168.17833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,2,619,0.87,23.17,53,100,1,55.205,-167.79667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,61,570,19.11,495.19,1581,100,1,55.41,-168.20833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,8,367,1.58,54.98,278,100,1,55.58,-168.51667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,29,259,9.57,471.69,1429,100,1,55.44333,-168.30167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,3,612,0.71,16.66,70,100,1,55.53167,-168.43167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,12,406,7.24,397.42,659,100,1,55.405,-168.15667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,60,612,24.25,1100.39,2723,100,1,55.19667,-167.87333,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,53,391,25.33,1812.21,3792,100,1,55.405,-168.18333,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,43,556,22.1,563.69,1097,100,1,55.47167,-168.295,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,44,539,24.82,918.18,1628,100,1,55.32833,-168.03667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,63,438,21.65,1129.85,3288,100,1,55.19,-167.83833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,39,378,11.35,403.61,1387,100,1,55.42,-168.255,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,34,259,8.85,304.72,1171,100,1,55.27,-167.94167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,35,433,8.51,401.3,1650,100,1,55.38167,-168.155,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,46,322,18.62,703.2,1737,100,1,55.20667,-167.88333,517,1.7360002110000001e+019
2016,350,SHORTSPINE THORNYHEAD,9,173,5.92,92.95,141,99,1,54.9,-167.11667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,100,255,35.08,1339.9,3820,99,1,54.93333,-167.5,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,70,411,25.86,928.86,2514,99,1,55.11667,-167.73333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,134,505,42.26,1552.29,4922,99,1,55.26667,-167.91667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,90,263,28.74,1009.85,3162,99,1,55.05,-167.65,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,133,179,64.21,1004.65,2081,99,1,54.9,-167.45,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,119,174,61.52,1992.63,3854,99,1,54.91667,-167.48333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,92,410,46.52,1765.07,3491,99,1,55.06667,-167.73333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,34,268,20.19,683.35,1151,0,1,54.58333,-166.2,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,4,265,2.48,67.93,110,0,1,54.65,-165.86667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,3,525,0.6,24.17,121,0,1,60.38333,-178.76667,524,2107900211e10
2013,350,SHORTSPINE THORNYHEAD,1,348,0.98,110.15,112,100,1,51.61667,179.16667,542,17752003423e9
2013,350,SHORTSPINE THORNYHEAD,2,712,3.48,394.24,227,100,1,51.61667,178.36667,542,17752003423e9
2013,350,SHORTSPINE THORNYHEAD,5,889,3,262.32,437,100,1,51.76667,176.98333,543,17752003423e9
2013,350,SHORTSPINE THORNYHEAD,13,438,3.25,342.74,1371,100,1,51.68333,175.51667,543,17752003423e9
2016,350,SHORTSPINE THORNYHEAD,2,176,0.84,37.94,90,0,1,54.65,-165.66667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,4,173,4.37,144.57,132,100,1,54.66667,-165.81667,519,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,24,374,15.2,450.29,711,99,1,54.65,-165.83333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,152,390,48.32,1770.13,5568,99,1,54.78333,-167.1,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,1,175,0.2,8.72,44,100,1,55.01667,-167.53333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,15,266,7.33,209.35,428,99,1,55.45,-168.26667,517,2107900211e10
2013,350,SHORTSPINE THORNYHEAD,16,547,4.45,149.72,538,100,1,55.73167,-168.84333,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,219,0.43,10.82,25,100,1,55.58667,-168.54333,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,233,0.27,2.23,8,100,1,55.58167,-168.57833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,6,351,1.86,43.98,142,100,1,55.58167,-168.59,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,261,0.3,7.47,25,100,1,55.74167,-168.83667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,7,238,2.26,73.36,227,100,1,55.58833,-168.595,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,5,481,1.56,48.19,154,100,1,55.57667,-168.51833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,357,0.39,10.91,28,100,1,55.40333,-168.17167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,11,193,3.1,146.05,518,100,1,55.54833,-168.475,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,14,755,5.32,172.61,454,100,1,55.40333,-168.18833,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,373,0.2,11.5,58,100,1,55.23,-167.81667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,359,0.4,31.67,79,100,1,55.38333,-168.13667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,558,0.49,13.23,27,100,1,55.19667,-167.79167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,1,542,0.32,8.53,27,100,1,55.37667,-168.10167,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,18,574,5.9,235.7,719,100,1,55.215,-167.835,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,11,601,4.33,209.77,533,100,1,55.18333,-167.8,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,4,658,1.52,48.25,127,100,1,55.19,-167.78,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,19,371,5.3,302.39,1084,100,1,55.385,-168.10667,517,1.7360002110000001e+019
2013,350,SHORTSPINE THORNYHEAD,5,257,1.06,36.17,171,100,1,55.57333,-168.50833,517,1.7360002110000001e+019
2016,350,SHORTSPINE THORNYHEAD,8,256,2.56,75.27,235,0,1,55.3,-167.9,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,115,390,35.92,1372.9,4395,99,1,55.16667,-167.8,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,76,164,37.37,1782.81,3626,99,1,54.95,-167.56667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,111,223,35.08,1236.93,3914,99,1,55.08333,-167.76667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,21,373,3.84,200.88,1099,0,1,55.56667,-168.48333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,118,385,42.1,1722.88,4829,99,1,55.4,-168.16667,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,65,269,22.71,968.82,2773,99,1,55.28333,-167.88333,517,2107900211e10
2016,350,SHORTSPINE THORNYHEAD,3,398,0.8,35.04,131,99,1,55.08333,-167.61667,517,2107900211e10
2009,350,SHORTSPINE THORNYHEAD,91,2556,171.15,617.28,273,0,8,51.91639,-172.02389,541,131210046380001e5
2009,350,SHORTSPINE THORNYHEAD,1,639,0.45,3.64,2,0,8,51.93861,-172.38639,541,131210046380001e5
2008,350,SHORTSPINE THORNYHEAD,1,145,0.56,4.98,9,100,1,55.18333,-167.79333,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,3,289,1.15,39.5,103,100,1,55.12167,-167.76167,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,9,359,5.41,115.74,193,100,1,55.245,-167.89833,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,10,419,4.11,226.47,551,100,1,55.15833,-167.82,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,3,186,2.48,15.83,19,100,1,55.25833,-167.94,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,1,251,0.75,35.63,48,100,1,55.11167,-167.775,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,3,180,2.38,16.83,21,100,1,55.25833,-167.90667,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,2,167,0.98,25.98,53,100,1,55.09,-167.71333,517,1.2064003694000001e+019
2008,350,SHORTSPINE THORNYHEAD,2,141,1.51,6.43,9,100,1,54.8,-167.10833,517,1.2064003694000001e+019
2013,350,SHORTSPINE THORNYHEAD,14,157,6.24,228.06,512,100,1,55.88333,-168.92167,517,18387003367e9
2017,350,SHORTSPINE THORNYHEAD,6,14167,9.3,50.06,32,100,2,54.48333,-165.9,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,6,18759,6.88,29.92,26,100,2,54.38333,-166.01667,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,3,19998,2.68,11.05,12,100,2,54.48333,-165.81667,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,1,27182,0.44,2.1,5,100,2,54.4,-165.96667,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,10,27577,6.27,32.18,51,100,2,54.38333,-165.96667,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,11,23981,7.63,25.4,37,100,2,54.41667,-165.86667,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,2,30109,0.84,4.38,10,100,2,54.38333,-165.93333,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,3,9165,1.23,18.81,46,100,2,54.53333,-165.76667,517,21691004055e9
2011,350,SHORTSPINE THORNYHEAD,3,457,8.34,472.95,170,100,1,52.59667,-172.96,541,14581002733e9
2011,350,SHORTSPINE THORNYHEAD,1,470,2.54,186.21,73,100,1,52.03667,-171.99667,541,14581002733e9
2010,350,SHORTSPINE THORNYHEAD,8,284,4.55,241.91,425,100,1,55.225,-167.81333,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,3,149,1.16,55.09,142,100,1,55.11833,-167.78,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,3,416,0.93,39.45,127,100,1,55.23167,-167.84167,517,1.3642002110000001e+019
2011,350,SHORTSPINE THORNYHEAD,5,317,8.9,199.91,112,100,1,57.03,-173.63667,523,1.4571002110000001e+019
2011,350,SHORTSPINE THORNYHEAD,1,462,1.3,39.48,30,100,1,57.13333,-173.85,523,1.4571002110000001e+019
2011,350,SHORTSPINE THORNYHEAD,100,428,61.75,2161.51,3500,0,1,55.33,-167.96667,517,1.4571002110000001e+019
2011,350,SHORTSPINE THORNYHEAD,25,136,21.09,1781.62,2112,0,1,55.13833,-167.77333,517,1.4571002110000001e+019
2011,350,SHORTSPINE THORNYHEAD,9,197,12.4,329.86,239,0,1,54.99167,-167.90667,517,1.4571002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,3,278,0.93,39.17,126,100,1,55.11,-167.74,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,9,224,3.24,102.13,284,100,4,55.2,-167.83333,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,17,375,5.36,157.72,500,100,1,55.10333,-167.74167,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,28,676,9,419.33,1305,100,1,55.25667,-167.88667,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,29,514,11.85,616.58,1509,100,1,55.075,-167.725,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,14,462,6.66,152.57,321,100,1,55.32333,-167.96167,517,1.3642002110000001e+019
2008,349,THORNYHEAD ROCKFISH UNIDENT,12,998,11.68,58.4,60,100,8,51.46417,-176.82444,541,11820004463e9
2008,350,SHORTSPINE THORNYHEAD,10,998,10,53.34,50,100,8,51.46417,-176.82444,541,11820004463e9
2008,349,THORNYHEAD ROCKFISH UNIDENT,20,925,19.47,97.33,100,100,8,51.50861,-176.75083,541,11820004463e9
2008,350,SHORTSPINE THORNYHEAD,14,925,20,74.68,70,100,8,51.50861,-176.75083,541,11820004463e9
2008,350,SHORTSPINE THORNYHEAD,21,925,24,120,105,100,8,51.47361,-176.73861,541,11820004463e9
2008,350,SHORTSPINE THORNYHEAD,4,925,6,17.07,16,100,8,51.4825,-176.75472,541,11820004463e9
2018,350,SHORTSPINE THORNYHEAD,1,164,0.64,23.12,36,0,1,54.6,-165.73333,517,2245800211e10
2018,350,SHORTSPINE THORNYHEAD,33,158,17.18,82.07,158,80,1,54.55,-166.23333,517,2245800211e10
2010,350,SHORTSPINE THORNYHEAD,5,408,0.2,7.21,180,100,1,55.49667,-168.19667,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,10,365,3.68,126.4,343,100,1,55.13833,-167.78167,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,1,517,0.2,7.55,38,100,1,54.46667,-165.74667,519,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,8,321,2.9,89.2,246,100,1,55.14833,-167.84333,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,13,590,4.18,277.74,864,100,1,55.005,-167.6,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,1,394,0.28,6.63,24,100,1,55.57833,-168.52667,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,1,144,0.21,8.95,43,100,1,55.43,-168.22333,517,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,8,231,7.58,90.08,95,100,1,54.335,-166.03833,519,1.3642002110000001e+019
2010,350,SHORTSPINE THORNYHEAD,3,162,3.72,84.83,68,100,1,54.51167,-165.795,519,1.3642002110000001e+019
2017,350,SHORTSPINE THORNYHEAD,1,37441,0.12,0.47,4,100,2,54.48333,-165.91667,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,1,32222,1.32,5.55,4,100,2,55.95,-168.76667,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,3,39891,3.89,14.89,11,100,2,55.85,-168.93333,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,3,36384,4.51,18.39,12,100,2,55.86667,-168.93333,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,2,40497,1.27,5.02,8,100,2,55.88333,-168.95,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,7,26999,7.45,28.16,26,100,2,55.86667,-168.95,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,5,24328,4,15.96,20,100,2,55.95,-168.75,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,3,21949,2.92,12.15,12,100,2,55.95,-168.78333,517,21691004055e9
2008,350,SHORTSPINE THORNYHEAD,45,208,34.58,1009.96,1314,100,1,54.52306,-166.43056,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,12,210,11.94,290.88,292,0,1,54.48333,-165.88333,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,14,209,10.35,289.12,391,100,1,54.5,-165.55,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,33,287,28.31,609.99,711,100,1,54.26667,-166.01667,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,8,234,10.44,242.99,186,90,1,54.43333,-165.76667,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,18,233,12.75,204.96,289,100,1,54.50889,-165.88444,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,39,315,41.43,1032.36,972,90,1,54.26667,-166.01667,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,5,148,3.86,154.38,200,100,1,54.67361,-165.7625,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,50,190,32.08,585.38,912,0,1,54.5,-165.93333,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,35,230,16.19,275.26,595,70,1,54.61667,-166.55,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,36,207,18.75,518.27,995,30,1,54.58333,-166.95,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,76,347,47.48,1219.54,1952,10,1,54.95361,-167.57722,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,46,221,28.27,725.89,1181,0,1,54.79167,-167.13444,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,26,187,11.7,300.18,667,0,1,54.71667,-167.01667,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,64,210,28.23,596.74,1353,0,1,54.58333,-166.63333,517,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,11,202,9.77,169.97,191,0,1,54.51472,-165.89361,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,14,224,10.27,253.67,346,30,1,54.26667,-166,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,65,213,38.62,874.37,1472,0,1,54.2,-166.16667,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,21,160,10.49,228.92,458,0,1,54.13333,-166.38333,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,40,212,16.46,315.82,767,30,1,54.2,-166.18333,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,20,222,12.21,182.16,298,30,1,54.15611,-166.37028,519,12401002924e9
2008,350,SHORTSPINE THORNYHEAD,3,5754,2.93,10.25,11,0,8,56.29083,-170.55417,521,1.2211002089999999e+019
2017,350,SHORTSPINE THORNYHEAD,1,15450,1.4,6.28,4,100,2,55.98333,-168.7,517,21691004055e9
2016,350,SHORTSPINE THORNYHEAD,1,169,0.86,46.71,54,99,1,54.34333,-165.935,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,6,326,5.1,117.06,138,99,1,54.485,-165.82,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,5,353,4.4,153.98,175,99,1,54.34667,-165.94667,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,11,329,8.8,232.55,291,99,1,54.48167,-165.83333,519,21313003369e9
2011,350,SHORTSPINE THORNYHEAD,1,600,2.68,7.46,3,100,8,52.22139,-172.08222,541,146240057440001e5
2011,350,SHORTSPINE THORNYHEAD,1,400,2.8,11.93,4,100,8,52.19083,-172.19278,541,146240057440001e5
2013,350,SHORTSPINE THORNYHEAD,5,256,6.01,178.97,149,100,1,54.50333,-166.10667,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,3,381,2.52,81.96,98,100,1,54.50167,-165.86,519,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,13,342,16.66,727.06,567,100,1,54.51333,-165.91833,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,45,219,40.45,1664.69,1852,100,1,54.50333,-166.265,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,87,371,94.38,3274.29,3018,100,1,54.50833,-166.01,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,13,231,13.32,532.27,519,100,1,54.49833,-166.195,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,1,224,1.42,61.91,44,0,1,54.37667,-165.885,519,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,2,382,2.79,165.09,118,100,1,54.49,-165.805,519,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,5,237,3.38,132.28,196,100,1,54.35333,-165.935,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,2,102,1.19,29.99,50,100,1,54.49,-165.87,519,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,3,264,2.37,70.4,89,100,1,54.50333,-165.94167,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,3,433,4.12,129.37,94,100,1,54.50833,-166.21,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,71,270,66.14,2533.29,2719,100,1,54.52833,-165.97333,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,33,91,24.86,1142.3,1516,100,1,54.53167,-166.315,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,44,280,43.71,1726.35,1738,100,1,54.51667,-166.01833,517,17645003367e9
2016,350,SHORTSPINE THORNYHEAD,8,397,4.82,93.81,156,99,1,54.35,-165.96833,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,2,234,1.18,24.85,42,99,1,54.49167,-165.81833,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,7,280,6.78,227.79,235,99,1,54.345,-165.94,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,1,261,1.38,51.08,37,99,1,54.50333,-165.79833,519,21313003369e9
2016,350,SHORTSPINE THORNYHEAD,3,346,2.78,91.08,98,80,1,54.33833,-165.93167,519,21313003369e9
2013,350,SHORTSPINE THORNYHEAD,1,30,1.73,7.14,4,0,6,54.15722,-166.65139,519,18088001921e9
2013,350,SHORTSPINE THORNYHEAD,1,30,1.15,7.09,4,0,6,53.70361,-167.4825,518,18088001921e9
2008,350,SHORTSPINE THORNYHEAD,4,348,2.64,25.05,38,90,1,54.6,-165.75,517,11983002924e9
2008,350,SHORTSPINE THORNYHEAD,2,229,1.67,31.66,38,0,1,54.5,-165.78333,519,11983002924e9
2008,350,SHORTSPINE THORNYHEAD,8,125,8.03,92.46,92,100,1,54.46667,-165.96667,519,11983002924e9
2013,350,SHORTSPINE THORNYHEAD,28,114,24.76,1002.73,1134,100,1,54.545,-166.37333,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,2,259,2.18,63.31,58,100,1,54.495,-165.98333,517,17645003367e9
2013,350,SHORTSPINE THORNYHEAD,1,138,1.21,35.63,29,100,1,54.49667,-166.17667,517,17645003367e9
2017,350,SHORTSPINE THORNYHEAD,1,32150,0.8,2.98,4,100,2,56.01667,-168.7,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,1,40216,0.16,0.6,4,100,2,54.36667,-165.98333,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,1,40254,0.32,1.33,4,100,2,54.36667,-166,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,2,40855,1.52,5.74,8,100,2,54.51667,-165.85,519,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,1,38134,0.28,1.23,4,100,2,54.37333,-165.96667,517,21691004055e9
2012,350,SHORTSPINE THORNYHEAD,8,417,6.05,272.55,360,100,1,54.19778,-166.23889,519,16059002123e9
2012,350,SHORTSPINE THORNYHEAD,20,335,14.7,618.28,841,100,1,54.19389,-166.27028,519,16059002123e9
2012,350,SHORTSPINE THORNYHEAD,22,359,18.74,800.4,940,100,1,54.07889,-166.39056,519,16059002123e9
2012,350,SHORTSPINE THORNYHEAD,27,318,25.12,905.71,973,100,1,54.19722,-166.24389,519,16059002123e9
2012,350,SHORTSPINE THORNYHEAD,1,314,0.89,33.85,38,100,1,54.09889,-166.47306,519,16059002123e9
2017,350,SHORTSPINE THORNYHEAD,1,28897,1.62,6.99,4,100,2,56.08333,-168.56667,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,21,27138,25.02,100.42,84,100,2,55.88333,-168.95,517,21691004055e9
2017,350,SHORTSPINE THORNYHEAD,2,40504,0.28,1.15,8,100,2,54.36667,-165.98333,519,21691004055e9
