species_code,year,length,frequency,source
30020,2003,21,1,BSAI fishery
30020,2003,22,1,BSAI fishery
30020,2003,22,1,BSAI fishery
30020,2003,22,1,BSAI fishery
30020,2003,22,1,BSAI fishery
30020,2003,22,1,BSAI fishery
30020,2003,23,1,BSAI fishery
30020,2003,23,1,BSAI fishery
30020,2003,23,1,BSAI fishery
30020,2003,23,1,BSAI fishery
30020,2003,24,1,BSAI fishery
30020,2003,24,1,BSAI fishery
30020,2003,24,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,25,1,BSAI fishery
30020,2003,26,1,BSAI fishery
30020,2003,26,1,BSAI fishery
30020,2003,26,1,BSAI fishery
30020,2003,26,2,BSAI fishery
30020,2003,27,1,BSAI fishery
30020,2003,27,1,BSAI fishery
30020,2003,27,1,BSAI fishery
30020,2003,28,2,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,2,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,1,BSAI fishery
30020,2003,28,3,BSAI fishery
30020,2003,29,1,BSAI fishery
30020,2003,29,1,BSAI fishery
30020,2003,29,1,BSAI fishery
30020,2003,29,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,2,BSAI fishery
30020,2003,30,2,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,30,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,2,BSAI fishery
30020,2003,31,2,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,2,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,2,BSAI fishery
30020,2003,31,2,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,31,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,4,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,2,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,32,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,3,BSAI fishery
30020,2003,33,4,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,33,2,BSAI fishery
30020,2003,33,1,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,3,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,4,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,2,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,34,3,BSAI fishery
30020,2003,34,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,3,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,4,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,1,BSAI fishery
30020,2003,35,5,BSAI fishery
30020,2003,35,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,3,BSAI fishery
30020,2003,36,3,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,3,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,3,BSAI fishery
30020,2003,36,4,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,2,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,36,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,2,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,2,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,2,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,2,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,2,BSAI fishery
30020,2003,37,3,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,37,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,3,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,3,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,2,BSAI fishery
30020,2003,38,4,BSAI fishery
30020,2003,38,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,3,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,4,BSAI fishery
30020,2003,39,3,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,3,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,4,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,3,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,1,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,39,2,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,4,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,3,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,2,BSAI fishery
30020,2003,40,3,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,3,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,40,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,4,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,1,BSAI fishery
30020,2003,41,2,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,3,BSAI fishery
30020,2003,42,4,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,2,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,4,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,42,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,2,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,3,BSAI fishery
30020,2003,43,2,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,2,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,2,BSAI fishery
30020,2003,43,3,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,2,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,43,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,2,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,44,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,2,BSAI fishery
30020,2003,45,4,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,2,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,45,3,BSAI fishery
30020,2003,45,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,2,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,46,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,2,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,2,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,2,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,2,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,2,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,47,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,2,BSAI fishery
30020,2003,48,2,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,2,BSAI fishery
30020,2003,48,2,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,1,BSAI fishery
30020,2003,48,2,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,3,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,3,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,2,BSAI fishery
30020,2003,49,1,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,2,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,3,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,50,1,BSAI fishery
30020,2003,51,2,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,3,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,2,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,51,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,3,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,2,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,52,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,2,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,53,1,BSAI fishery
30020,2003,54,1,BSAI fishery
30020,2003,54,1,BSAI fishery
30020,2003,54,1,BSAI fishery
30020,2003,54,1,BSAI fishery
30020,2003,54,2,BSAI fishery
30020,2003,54,1,BSAI fishery
30020,2003,54,3,BSAI fishery
30020,2003,54,1,BSAI fishery
